CustomerID;Name;Gender;Age;City;Signup_Date;Last_purchase_date; purchase_amount ;feedback_score;email;Phone_number;Phone_numbre_10_digits;Country
C9081;Neha;Female;;Pune;;;;1;user9080@mail.com;9558267;0009558267;UK
C9082;Neha;Male;;Delhi;15/10/2024;;;3;user9081mail.com;;;Canada
C9083;Ravi;Female;;Ahmedabad;;15/8/2022;4584.74;3;;9198233155;9198233155;India
C9084;Sneha;Male;45;Mumbai;;;;1;user9083mail.com;;;Australia
C9085;;Male;;Pune;;;;;user9084@mail.com;975958365;0975958365;India
C9086;Simran;Male;;Mumbai;24/7/2022;;;;;;;India
C9087;Pooja;;;Delhi;24/1/2023;3/2/2021;;;;947473683;0947473683;USA
;Simran;Male;;Bangalore;;12/4/2024;;10;;9571672518;9571672518;UK
C9089;Amit;Female;35;Chennai;19/11/2021;;;10;user9088mail.com;9932671834;9932671834;Australia
C9090;Ankit;Female;;Chennai;;;;5;;;;USA
C9091;Amit;Male;;Chennai;17/7/2024;15/2/2021;1316.86;10;user9090@mail.com;986275949;0986275949;USA
C9092;Simran;Male;37;Hyderabad;2/6/2024;;;;;975927341;0975927341;USA
C9093;Neha;;;Mumbai;;;;;user9092mail.com;;;
C9094;Ankit;Female;32;;;;;;user9093@mail.com;9499491886;9499491886;USA
C9095;Neha;Female;;Bangalore;;;;;;;;UK
C9096;Ravi;Female;24;Delhi;;;;;;;;Canada
C9097;Ravi;Female;;Mumbai;;;888.47;;;;;India
C9098;Ankit;;34;Mumbai;;2/1/2023;;10;user9097@mail.com;;;Australia
;Sneha;Female;;Bangalore;29/4/2024;;4929.35;;;;;UK
C9100;Kiran;Female;33;Pune;;;1043.11;;;9216927749;9216927749;UK
C9101;Ankit;Male;23;Mumbai;;;;5;user9100mail.com;92162143;0092162143;India
C9102;Neha;Male;;Ahmedabad;24/8/2022;;;;user9101@mail.com;;;India
C9103;Sneha;;48;Hyderabad;;22/1/2025;1526.77;10;;;;USA
C9104;Priya;Male;;;13/12/2025;24/3/2023;2150.34;10;;95587571;0095587571;
C9105;Kiran;Male;;Bangalore;7/1/2024;;;10;;;;India
C9106;;Male;;Mumbai;;19/2/2024;;1;;;;India
;Priya;;50;Mumbai;;29/8/2024;;1;;;;
C9108;Pooja;;;Delhi;;;;5;;;;Australia
C9109;Rahul;Male;;Bangalore;24/12/2020;;;10;;;;India
C9110;Ankit;Male;18;Bangalore;22/9/2020;;3027.84;1;user9109@mail.com;;;Australia
C9111;Priya;Female;;Bangalore;;;;5;;;;USA
C9112;Rahul;Female;69;Bangalore;8/2/2024;;;;user9111@mail.com;9155265421;9155265421;UK
C9113;;Female;;Hyderabad;28/6/2023;24/6/2023;;1;user9112mail.com;923674386;0923674386;Canada
C9114;Ravi;Male;;Hyderabad;;;;;user9113@mail.com;;;
C9115;Amit;Female;;Chennai;;5/5/2024;;3;user9114mail.com;;;USA
C9116;;;;Ahmedabad;;11/4/2024;;10;user9115@mail.com;;;India
C9117;Sneha;;;;2/6/2022;;;10;;9631873133;9631873133;USA
C9118;;Male;;Delhi;17/3/2025;;;4;;;;
;Simran;Female;;Bangalore;3/11/2023;22/6/2024;;;;;;USA
;;;;Mumbai;12/8/2022;;41.79;3;;;;UK
;Ravi;Female;;Mumbai;24/9/2020;;;1;user9120mail.com;;;
;Kiran;Female;62;Bangalore;2/12/2024;;;5;user9121@mail.com;;;Australia
C9123;Simran;Female;56;Hyderabad;;;;1;;;;
C9124;Amit;Male;23;;;;;10;user9123@mail.com;;;USA
C9125;Pooja;;28;Bangalore;27/11/2023;8/3/2023;;;;;;India
C9126;Ravi;;60;;16/3/2021;3/7/2024;;10;;9373137526;9373137526;USA
;Pooja;Male;;Mumbai;28/9/2021;;;1;user9126mail.com;973727293;0973727293;India
;Sneha;;;Chennai;13/3/2022;5/3/2025;2512.49;4;user9127mail.com;957752382;0957752382;Australia
C9129;Amit;Female;;Delhi;;6/8/2021;;;;;;Canada
;Pooja;;;Bangalore;;11/2/2025;;4;;;;UK
C9131;Kiran;Female;;Bangalore;;;;10;;;;UK
C9132;Amit;;48;Mumbai;;;;;user9131mail.com;;;Canada
C9133;Rahul;Female;;Chennai;;;1480.48;1;user9132mail.com;;;UK
C9134;Neha;;;Hyderabad;14/6/2025;;;5;;;;Australia
C9135;Rahul;Male;;Chennai;;11/7/2022;;10;user9134mail.com;9591784671;9591784671;India
C9136;Kiran;;;Pune;15/1/2023;;;;;9122347474;9122347474;UK
C9137;Rahul;Male;;Pune;21/11/2024;;;5;;;;UK
C9138;Ravi;Male;;;30/9/2024;;;3;;;;USA
C9139;Kiran;Female;33;Delhi;;1/2/2023;;1;;;;Canada
;;;;Bangalore;30/1/2021;;;10;;;;USA
C9141;Sneha;Male;;Chennai;17/1/2021;;;1;;;;Australia
;;Male;;Chennai;;18/9/2025;;4;;;;Canada
C9143;Amit;;64;Mumbai;;14/7/2021;;1;;;;UK
C9144;Neha;Female;;Bangalore;21/5/2024;;3923.12;;;;;USA
C9145;Sneha;Male;43;Chennai;2/12/2020;;;1;user9144mail.com;;;UK
C9146;Rahul;Male;;Chennai;4/11/2025;;;;user9145mail.com;9637358767;9637358767;
C9147;Ravi;Male;;Chennai;25/7/2023;16/12/2021;;2;;9357151131;9357151131;Canada
C9148;Rahul;Male;;Pune;;;;1;user9147mail.com;9946776961;9946776961;Canada
C9149;Kiran;;;Pune;19/9/2021;12/3/2025;;1;user9148mail.com;;;Australia
C9150;Ravi;;;Hyderabad;2/10/2021;;3015.79;2;;;;UK
C9151;Priya;Male;;Mumbai;;16/11/2024;2652.24;4;user9150mail.com;;;UK
;Ravi;;;;;1/2/2024;;10;;;;USA
C9153;Priya;Female;64;Kolkata;9/2/2022;;;1;;;;Australia
C9154;Sneha;Female;;Pune;8/8/2020;;;;user9153mail.com;;;Australia
;Pooja;Male;;Chennai;12/7/2025;21/3/2024;;10;;;;Canada
C9156;Kiran;Female;;Bangalore;30/10/2025;2/4/2025;;;user9155mail.com;;;
C9157;Ankit;Female;;Delhi;;;;;user9156@mail.com;96528572;0096528572;UK
C9158;Neha;;;;;;2167.26;3;user9157mail.com;;;UK
C9159;Ankit;Male;38;Kolkata;;;;10;;;;USA
C9160;Pooja;Female;48;Delhi;;;;;user9159mail.com;;;Canada
C9161;Neha;Male;;Delhi;13/3/2025;;3669.53;4;user9160mail.com;979513184;0979513184;USA
C9162;Simran;;;Kolkata;19/10/2020;;;;user9161mail.com;9748564215;9748564215;Australia
;Kiran;Female;;;5/2/2025;26/8/2022;;;;;;UK
C9164;Amit;Female;63;Hyderabad;30/4/2021;;;;;;;Canada
C9165;Ravi;Female;;Bangalore;23/3/2021;;;;;942991863;0942991863;Canada
;Ravi;;;;24/1/2022;;3782.72;;user9165@mail.com;9858394267;9858394267;Australia
C9167;;Female;;Ahmedabad;;;;;;;;India
C9168;Neha;;;Chennai;20/7/2024;12/7/2021;;;;;;USA
C9169;Amit;Female;;;30/10/2025;26/11/2022;;10;;973921712;0973921712;
C9170;Neha;Male;;Mumbai;22/1/2026;;;10;;9471683451;9471683451;Australia
C9171;Priya;Male;;Delhi;;;;1;;;;
C9172;Kiran;Male;;Hyderabad;;;;;;;;UK
C9173;;;43;Mumbai;;;3476.13;;;;;UK
C9174;Amit;Male;;Bangalore;;29/3/2022;;10;user9173mail.com;;;India
C9175;Neha;Male;;Bangalore;25/4/2021;;;1;user9174mail.com;;;Canada
C9176;Ankit;Male;;Delhi;;;4901.52;1;user9175mail.com;;;USA
C9177;;Male;;Bangalore;29/9/2025;;;;user9176@mail.com;;;USA
C9178;Ankit;Female;;Kolkata;8/10/2022;;;1;;;;USA
C9179;Amit;Male;33;Pune;30/3/2025;;;10;user9178mail.com;;;Australia
;Amit;Male;;Ahmedabad;23/4/2024;2/11/2024;;;;9494989626;9494989626;
C9181;Amit;Female;;Chennai;;13/7/2022;;;;;;USA
C9182;Kiran;Female;;Chennai;7/12/2022;;;10;user9181mail.com;;;India
;Rahul;Female;;Kolkata;;18/1/2021;2809.19;2;user9182mail.com;;;
C9184;Pooja;Male;;Hyderabad;;;;1;user9183mail.com;;;
;Amit;Male;;Pune;11/12/2023;;;10;user9184mail.com;;;
C9186;Neha;;63;Delhi;;;;1;;9926265181;9926265181;Australia
C9187;Rahul;;;Delhi;4/4/2021;14/4/2022;;10;;;;Australia
C9188;Rahul;;39;Ahmedabad;23/11/2025;;;10;;;;USA
C9189;Pooja;Female;;Ahmedabad;16/8/2023;24/8/2022;;2;;;;India
C9190;Ravi;Male;32;Mumbai;;;2516.36;;;9723759796;9723759796;
C9191;Sneha;Female;;Bangalore;;7/7/2021;;;;;;UK
C9192;;Male;;Mumbai;;20/9/2022;;10;user9191mail.com;;;
;Sneha;Female;30;Bangalore;9/1/2021;2/4/2022;1751.22;1;user9192mail.com;;;
C9194;Priya;Female;;Kolkata;;23/3/2023;;;user9193mail.com;;;
C9195;Rahul;;;Mumbai;;3/5/2023;277.51;;user9194@mail.com;;;India
C9196;Ravi;Female;;;16/8/2020;27/3/2025;1686.13;10;user9195@mail.com;;;
;Pooja;Male;;Kolkata;18/6/2023;7/12/2025;4113.91;;;947297626;0947297626;Canada
C9198;Ankit;Female;70;;;6/1/2025;;1;user9197@mail.com;;;Canada
C9199;Ankit;Female;;Mumbai;;18/12/2022;2623.85;10;user9198@mail.com;;;India
C9200;Ravi;Female;31;Delhi;2/5/2024;;430.38;;user9199mail.com;;;USA
C9201;Pooja;;;Delhi;;;;4;;;;
C9202;Pooja;;61;;;13/4/2024;;;;;;Australia
C9203;Ankit;;52;Kolkata;17/2/2025;;4120.73;;user9202@mail.com;997774732;0997774732;Australia
;Amit;;29;Chennai;;15/5/2023;;10;;;;UK
C9205;;;;Hyderabad;25/5/2021;12/10/2020;;1;user9204mail.com;;;Canada
C9206;Pooja;Female;;Mumbai;;3/9/2020;;10;;;;Australia
;Rahul;;;Delhi;;;;10;user9206mail.com;923577562;0923577562;
;Rahul;Female;;Pune;29/7/2023;;;10;;9531314335;9531314335;Australia
C9209;Rahul;Female;;Delhi;;26/7/2021;;1;user9208@mail.com;;;Canada
C9210;;Male;38;;31/10/2023;26/11/2024;;1;user9209@mail.com;95329272;0095329272;UK
C9211;;Male;;Pune;4/2/2024;25/11/2020;;10;user9210@mail.com;;;Canada
C9212;Ravi;Female;;Bangalore;5/11/2021;;2247.53;1;;;;Australia
C9213;Kiran;Male;;Kolkata;16/3/2022;;1089.16;5;;;;India
C9214;;;;Ahmedabad;12/7/2021;;;1;user9213@mail.com;95164914;0095164914;USA
C9215;Simran;Female;46;Chennai;20/4/2022;21/6/2024;3029.86;;;9245157276;9245157276;USA
C9216;Ravi;Male;50;Kolkata;14/7/2022;5/3/2024;;;;;;
C9217;Priya;Male;;Pune;;;;;user9216@mail.com;;;Australia
;Ravi;Female;;Hyderabad;;29/7/2023;;1;user9217mail.com;968411736;0968411736;India
C9219;Kiran;Female;;Kolkata;15/11/2023;;;;;;;India
C9220;;;;Pune;25/12/2020;27/3/2025;1354.39;1;user9219@mail.com;;;USA
;Priya;Male;;Bangalore;23/12/2021;;4006.5;10;;;;India
C9222;Rahul;;;Kolkata;29/8/2022;;;4;;;;USA
C9223;Kiran;Female;;Mumbai;22/10/2023;;;;user9222mail.com;;;Canada
C9224;Ravi;Female;;Hyderabad;;;;1;;;;UK
C9225;Sneha;Male;;;;;;10;;;;Australia
C9226;Simran;Female;57;;;26/9/2024;;10;user9225@mail.com;9417883363;9417883363;USA
C9227;Amit;Male;;Mumbai;7/11/2025;2/5/2025;;10;user9226mail.com;;;USA
C9228;Ravi;Female;37;Pune;;;;1;;;;India
;Priya;Male;64;Chennai;;;;5;user9228mail.com;;;Canada
;Pooja;Female;;Delhi;;10/1/2021;;1;;;;Canada
C9231;Ankit;Male;40;Kolkata;;25/2/2024;;1;;;;Canada
C9232;Rahul;Female;;Pune;22/3/2021;;;10;user9231@mail.com;9122789198;9122789198;Canada
C9233;;Male;;Kolkata;;;4992.82;3;user9232@mail.com;;;USA
C9234;Ankit;;;Delhi;;11/8/2024;;1;user9233mail.com;;;UK
C9235;Sneha;Male;;Chennai;;;;10;user9234mail.com;;;UK
;Amit;Female;68;;;;;1;user9235@mail.com;;;USA
;Amit;Female;68;Mumbai;;;;3;;939315196;0939315196;UK
C9238;Rahul;Female;;Chennai;;22/5/2021;4872.95;10;;;;USA
C9239;Kiran;;;;;13/6/2023;;1;;;;USA
C9240;Rahul;Female;;Hyderabad;;;;10;;;;Canada
C9241;Rahul;Male;;;19/5/2023;13/3/2022;;10;;99872596;0099872596;India
C9242;Neha;Female;;Kolkata;;;2035.07;;;;;USA
C9243;Neha;Male;;Chennai;25/1/2024;9/8/2024;2320.09;1;;97121999;0097121999;India
;;Female;;Pune;;;;2;user9243@mail.com;;;Canada
;;Female;;Chennai;;;;1;;;;UK
C9246;Neha;Male;20;Chennai;21/10/2025;;;1;;;;Australia
;Sneha;Female;;Kolkata;;;4209.53;4;user9246@mail.com;;;India
;Neha;Male;;Pune;13/1/2026;;;2;user9247mail.com;;;Australia
;;Male;;Mumbai;;;;10;;91864322;0091864322;UK
C9250;Amit;Male;44;Hyderabad;;;;;;;;UK
C9251;;Male;;Pune;;;;5;;;;
;Sneha;Male;18;Bangalore;1/10/2022;;2337.39;10;;;;UK
;;;59;Ahmedabad;26/2/2022;17/9/2023;;1;user9252mail.com;;;Canada
;Simran;Male;;Pune;;;;;user9253@mail.com;;;UK
C9255;Rahul;Female;38;Bangalore;;29/6/2023;;10;;;;USA
C9256;Pooja;Female;;Pune;;;;10;;;;Canada
C9257;;Male;56;Chennai;15/8/2024;;2627.45;10;;927814935;0927814935;India
C9258;;;;Hyderabad;10/7/2021;;;10;;;;
C9259;Ankit;Female;41;Mumbai;23/2/2021;;;;;;;Canada
C9260;Kiran;Female;;Hyderabad;;;;4;user9259@mail.com;;;USA
C9261;Amit;Female;;Kolkata;22/10/2023;;;1;;;;Canada
C9262;;Female;;Chennai;29/7/2022;;2841.01;1;;;;USA
C9263;Neha;Female;;Bangalore;21/11/2021;23/9/2020;;;user9262mail.com;9926393328;9926393328;India
;Rahul;Male;;Mumbai;26/7/2022;;2157.53;1;;;;Australia
C9265;Kiran;Male;;Mumbai;26/3/2023;;3252.35;1;user9264@mail.com;;;UK
C9266;Kiran;Female;;Ahmedabad;;8/9/2022;;;user9265mail.com;;;Australia
;Neha;Female;;Ahmedabad;;;;;;;;USA
C9268;Sneha;Male;;Mumbai;;;;1;user9267mail.com;963453819;0963453819;UK
C9269;Ankit;;;Mumbai;12/4/2021;;4527.31;5;;9818761448;9818761448;Australia
;Kiran;Male;;Chennai;4/9/2021;;;4;;;;Canada
C9271;Amit;Female;;Bangalore;7/7/2025;;1544.64;;;92688456;0092688456;Australia
C9272;;Female;;Delhi;;;;;;94492637;0094492637;
;;Female;;Pune;;13/7/2022;2685.8;1;;95251636;0095251636;India
C9274;Sneha;;63;Kolkata;;;;10;user9273@mail.com;91623965;0091623965;Canada
C9275;Rahul;Male;57;Pune;8/6/2021;18/10/2025;;1;user9274@mail.com;9341752791;9341752791;India
C9276;Priya;;;Ahmedabad;;;;4;;;;UK
C9277;Sneha;Male;;Pune;31/10/2024;;584.74;10;;;;Canada
C9278;Ankit;Male;;Bangalore;2/9/2022;6/10/2020;;10;;;;UK
C9279;Simran;Male;;Bangalore;31/5/2025;;;10;;;;USA
C9280;Priya;;;Mumbai;;;;10;user9279mail.com;967986857;0967986857;Australia
C9281;Amit;Female;;Mumbai;28/2/2021;;;10;user9280@mail.com;9718489622;9718489622;USA
C9282;;;69;Pune;;28/8/2020;3123.06;10;user9281@mail.com;;;UK
;Kiran;Male;;Bangalore;;6/3/2024;3451.2;1;;;;Canada
C9284;Sneha;Female;;Kolkata;;;;1;user9283@mail.com;;;
;Rahul;Male;;Mumbai;10/9/2020;;;10;user9284mail.com;;;Canada
C9286;Rahul;Male;37;Mumbai;;;;1;;;;UK
;;Female;45;Hyderabad;17/5/2023;28/8/2025;1699.5;1;user9286mail.com;;;Canada
C9288;Ankit;Male;;Bangalore;29/8/2021;;2779.49;1;user9287@mail.com;;;
;Pooja;;;Ahmedabad;9/11/2022;12/6/2022;;;user9288@mail.com;;;UK
;Priya;;27;Delhi;;;;;;;;UK
C9291;Neha;Female;;Mumbai;;;2767.65;;;;;Canada
C9292;Sneha;Male;;Kolkata;;;4860.1;;user9291mail.com;9617812365;9617812365;Canada
C9293;Priya;;;Kolkata;21/2/2023;17/9/2021;;4;user9292@mail.com;;;USA
C9294;Priya;;;Kolkata;25/2/2025;28/1/2021;;1;user9293mail.com;945247487;0945247487;India
C9295;Pooja;;;Delhi;;;;4;;;;India
C9296;Neha;;;Kolkata;;7/1/2021;;4;user9295@mail.com;;;
C9297;Ravi;;27;;;;;10;user9296mail.com;;;USA
C9298;Kiran;Female;;Hyderabad;19/11/2022;;3633.62;1;;99875568;0099875568;USA
;Simran;;;Kolkata;23/8/2022;21/3/2025;;1;user9298@mail.com;;;
;Ankit;;;Chennai;8/10/2024;;;;user9299@mail.com;;;Canada
C9301;;Male;;Hyderabad;31/10/2022;11/8/2024;;1;;9438934581;9438934581;India
C9302;;Female;;;16/1/2026;;;5;;;;India
;Kiran;Male;;Ahmedabad;4/8/2022;13/1/2021;2366.69;5;;;;USA
C9304;Sneha;;;Kolkata;4/2/2021;;;10;;;;India
C9305;Priya;Male;;Pune;;6/12/2023;966.94;1;;9422761986;9422761986;USA
C9306;Simran;Male;;Delhi;19/4/2021;;;4;user9305@mail.com;;;
C9307;Priya;Male;;Chennai;;6/9/2024;;3;;963984176;0963984176;UK
C9308;Kiran;Female;;Ahmedabad;17/1/2025;2/9/2024;;10;;;;India
;Rahul;Male;;Pune;3/1/2025;24/3/2022;;3;;;;Canada
C9310;Kiran;Female;;Delhi;;;;;;;;India
C9311;Ravi;Female;;Delhi;;11/2/2023;;2;;;;Australia
C9312;;Male;;Mumbai;15/12/2022;;;;;912384845;0912384845;Canada
C9313;;Male;;Bangalore;8/5/2021;8/11/2022;;10;;;;India
C9314;Ravi;Male;;Bangalore;;8/11/2022;;10;;;;
C9315;;Male;;Mumbai;28/8/2021;;;2;;986826549;0986826549;Australia
C9316;Ankit;Female;66;Hyderabad;;;3550.73;;user9315@mail.com;;;
C9317;Amit;Female;;Kolkata;;;4296.47;;user9316@mail.com;;;Australia
C9318;;;;Pune;17/6/2022;;;;user9317@mail.com;;;UK
;Ankit;Female;;Bangalore;;;;5;;;;USA
C9320;Ankit;;;Pune;;;;3;user9319@mail.com;;;India
C9321;Ankit;Female;;Pune;2/11/2023;15/10/2024;3387.88;1;;;;India
C9322;Sneha;Male;;Pune;;;;;user9321@mail.com;;;UK
C9323;Rahul;Male;;Hyderabad;17/10/2020;;;1;user9322mail.com;91181266;0091181266;Australia
C9324;Amit;;;Bangalore;;;;;user9323@mail.com;;;UK
;Rahul;Male;;Delhi;23/7/2021;3/1/2023;470.14;;user9324@mail.com;;;India
C9326;;Male;;Mumbai;6/10/2020;;;10;;;;
C9327;Rahul;Female;;Bangalore;;;;10;user9326@mail.com;;;USA
C9328;;Female;24;Pune;;;;4;user9327@mail.com;;;Australia
C9329;Neha;Female;;Pune;31/7/2022;21/1/2024;;1;;;;UK
C9330;Ankit;Male;44;Pune;;;208.01;10;user9329@mail.com;;;
;Neha;Male;;Delhi;;;;10;user9330mail.com;9341443832;9341443832;
;Simran;;;Hyderabad;16/11/2024;;;1;;;;Australia
C9333;Neha;;;;;;;;user9332mail.com;;;
;Sneha;;52;Ahmedabad;28/2/2024;;;1;user9333mail.com;9274957395;9274957395;Canada
C9335;Kiran;Female;;;13/8/2020;16/6/2024;;10;;;;Canada
C9336;Kiran;Male;;Kolkata;17/7/2021;;418.61;10;user9335mail.com;;;India
;Ravi;;;Chennai;;10/4/2025;;;;;;USA
C9338;Simran;Female;34;;;;;3;user9337mail.com;;;Canada
C9339;Amit;;;;6/10/2022;10/12/2024;;1;;;;Canada
C9340;Simran;Male;40;Ahmedabad;;;;;user9339@mail.com;;;India
;Kiran;Female;;Mumbai;;24/8/2022;;10;;;;UK
;Amit;;;Bangalore;;;;1;;;;Australia
;Sneha;Female;;;;;;10;;;;Canada
C9344;Ravi;;;Chennai;22/1/2021;;;10;;917833286;0917833286;
;Simran;Male;;Hyderabad;;2/10/2024;;10;user9344mail.com;;;India
C9346;Rahul;;;Delhi;30/6/2025;;569.25;5;;;;USA
C9347;;;;Bangalore;25/6/2024;;;1;user9346@mail.com;;;
;Priya;Female;;Pune;;;;1;;;;Australia
C9349;Amit;Male;58;Delhi;7/12/2022;;;10;user9348@mail.com;;;USA
C9350;Rahul;;42;;21/7/2025;14/5/2022;;1;;949211338;0949211338;USA
C9351;Sneha;Male;;Chennai;;;;10;user9350mail.com;;;India
;Kiran;Female;;Ahmedabad;;21/5/2023;;;user9351@mail.com;9889268722;9889268722;India
;Ankit;Female;51;Ahmedabad;4/10/2021;;;1;;;;UK
;Rahul;Male;69;Bangalore;;12/7/2021;;10;user9353mail.com;93469744;0093469744;India
C9355;Sneha;Female;;Delhi;;;3848.02;3;;;;USA
C9356;;Female;;;11/9/2020;4/10/2022;;;;;;India
C9357;Sneha;Female;;;1/2/2023;16/8/2022;;2;user9356@mail.com;;;India
C9358;Pooja;Female;63;Kolkata;;;801.22;1;user9357mail.com;;;Canada
C9359;Rahul;Female;;Chennai;;16/9/2020;;;user9358mail.com;98425918;0098425918;
C9360;;Male;22;Ahmedabad;8/5/2021;;;;user9359@mail.com;;;UK
;Pooja;Female;;Bangalore;;;;1;user9360@mail.com;;;Canada
C9362;Amit;;;Ahmedabad;18/4/2022;28/1/2025;;10;;;;
;Sneha;Female;;Pune;16/3/2022;;;1;;;;Canada
C9364;Ankit;;;Bangalore;;6/8/2020;;1;;;;Australia
;Sneha;Female;69;Delhi;;13/9/2022;;1;;97381622;0097381622;Australia
C9366;Pooja;Female;19;;;3/6/2025;81.48;5;user9365mail.com;;;UK
C9367;Sneha;Male;61;Pune;11/3/2023;8/2/2023;3977.31;;user9366@mail.com;;;UK
;Simran;;;Kolkata;;3/5/2024;;1;user9367mail.com;9181433838;9181433838;India
;;Female;21;;;23/4/2025;;;;;;Australia
C9370;Kiran;Female;64;Kolkata;27/6/2023;19/9/2020;;1;;;;India
C9371;Neha;Female;;Chennai;;;;10;user9370@mail.com;;;India
C9372;Sneha;;;Bangalore;21/7/2024;;;;;;;UK
C9373;;Male;42;Delhi;;5/3/2021;;1;;95986325;0095986325;Canada
C9374;Kiran;;;Ahmedabad;13/11/2022;;3253.48;;;;;
C9375;Ankit;Female;;Kolkata;14/6/2021;7/11/2025;;;user9374@mail.com;;;Australia
C9376;Sneha;Male;45;Bangalore;;4/3/2025;;4;user9375@mail.com;;;USA
C9377;Pooja;Female;;Chennai;;;2803.61;;;;;India
C9378;;Female;;Pune;;21/8/2024;;;user9377@mail.com;;;USA
C9379;Ravi;Female;;Delhi;13/8/2021;;;;user9378mail.com;98247614;0098247614;UK
C9380;Pooja;;;Chennai;;13/4/2022;;;user9379@mail.com;;;India
C9381;Neha;;;Bangalore;;;;;;;;India
C9382;Ravi;Male;;;4/9/2022;;;10;user9381mail.com;;;USA
C9383;;Male;54;;;;;;user9382@mail.com;;;Canada
C9384;Ankit;Female;;Pune;24/12/2023;;;;;;;India
C9385;Kiran;Female;;Mumbai;27/3/2022;;;10;user9384mail.com;;;USA
C9386;Ravi;Female;;Mumbai;;1/11/2023;;10;;;;Australia
C9387;Neha;Male;;Mumbai;17/11/2022;;;4;;;;Canada
C9388;Pooja;;;Pune;;;;4;;9658566723;9658566723;UK
C9389;Neha;Female;;Mumbai;22/3/2024;22/2/2023;2113.61;10;user9388@mail.com;;;India
C9390;Kiran;;;Delhi;;;;1;;9751838891;9751838891;India
C9391;Priya;Male;;Mumbai;;8/9/2024;;2;user9390@mail.com;9257378611;9257378611;UK
C9392;Sneha;Female;52;Hyderabad;29/4/2024;;;1;user9391@mail.com;;;India
C9393;Ravi;Female;47;Pune;;;;;;;;Australia
C9394;Pooja;Female;22;Kolkata;;;;1;;;;India
C9395;Sneha;Male;57;Delhi;31/12/2021;19/9/2025;;5;;;;UK
C9396;Kiran;Female;;Ahmedabad;;5/8/2021;;;;;;USA
C9397;Ravi;Female;;Hyderabad;;;;10;user9396mail.com;;;UK
C9398;Simran;;;Chennai;5/8/2024;;1449.4;;user9397@mail.com;;;Canada
C9399;Simran;Female;68;Kolkata;;;1839.17;1;;;;UK
C9400;Neha;;;Ahmedabad;29/11/2023;;;;;;;India
C9401;Sneha;Male;;Bangalore;;14/4/2024;;;user9400mail.com;;;USA
C9402;;;;Chennai;7/2/2025;14/1/2024;;10;;939421746;0939421746;
C9403;Priya;Female;58;Kolkata;;31/7/2024;;1;;;;
C9404;;Male;69;Kolkata;;17/1/2025;;;user9403@mail.com;;;Canada
;Ravi;Female;;;;;;;user9404@mail.com;;;Australia
C9406;Kiran;Male;43;Mumbai;6/9/2021;9/9/2024;;;;;;India
C9407;Pooja;;;Pune;13/12/2021;11/5/2021;;1;user9406@mail.com;;;
;;Female;;Chennai;;;;2;;;;Canada
C9409;;Female;;Chennai;11/10/2021;;688.94;1;user9408mail.com;;;UK
C9410;Simran;Male;;Kolkata;;3/4/2022;;10;user9409mail.com;965193618;0965193618;Australia
;Priya;Female;;;;25/9/2023;;10;user9410@mail.com;;;
C9412;;Male;;Kolkata;21/1/2025;;;1;user9411@mail.com;;;USA
;Rahul;;;Hyderabad;;30/6/2021;;1;user9412mail.com;;;Canada
C9414;Amit;Male;;Mumbai;;;;1;user9413@mail.com;9547349776;9547349776;Australia
;Ravi;Male;64;Mumbai;4/4/2023;;;10;;983234915;0983234915;USA
;;;;Pune;6/7/2023;;;1;;;;
;Pooja;Male;;Hyderabad;16/4/2021;;2480.24;1;;;;Canada
C9418;;Male;22;Bangalore;;;;10;;9849481634;9849481634;
;Neha;Female;25;Mumbai;12/8/2025;;;5;;;;India
C9420;Neha;Female;;Mumbai;6/8/2024;;;4;;;;India
;Amit;Female;;Chennai;2/3/2024;;4484.47;1;;;;USA
;;;62;Hyderabad;12/8/2025;15/7/2025;2144.41;3;;;;Canada
C9423;Sneha;Male;;Kolkata;;19/12/2024;;1;;;;India
C9424;Priya;;;Ahmedabad;;;;1;;;;
;Amit;Male;;Kolkata;2/12/2021;;1347.08;1;user9424mail.com;;;India
C9426;Priya;;;;6/9/2025;;875.87;;;951446541;0951446541;India
C9427;Ravi;;;Ahmedabad;31/1/2021;;;10;user9426mail.com;9263921824;9263921824;Australia
C9428;Kiran;Male;;Mumbai;;;;10;user9427@mail.com;;;USA
C9429;Ankit;Male;;Chennai;;19/9/2020;485.36;5;;91659976;0091659976;Australia
C9430;;;23;Ahmedabad;26/7/2021;;3621.47;5;user9429@mail.com;981519456;0981519456;
C9431;Amit;;;Pune;2/2/2021;;1758.48;2;user9430@mail.com;;;USA
;;Male;70;;;10/12/2024;1382.64;1;;;;India
C9433;Ravi;;33;Bangalore;;30/9/2022;;10;;;;Australia
C9434;Pooja;Male;;Pune;;16/12/2022;;5;user9433mail.com;;;Canada
C9435;;;;Ahmedabad;;25/2/2023;;2;user9434mail.com;;;
C9436;Simran;;25;Pune;6/8/2022;;;10;user9435mail.com;;;
C9437;;;;Chennai;;17/4/2022;;10;;;;UK
;Pooja;Male;19;Pune;;14/11/2020;;;;;;India
;Ankit;Male;;Chennai;6/7/2022;;;10;;;;India
;Simran;Male;;Chennai;;;;5;user9439mail.com;;;Australia
C9441;;Female;;Chennai;17/10/2024;;492.43;1;user9440mail.com;;;UK
;Pooja;Female;;Kolkata;25/8/2024;23/10/2022;2043.03;;;;;UK
C9443;Sneha;Female;;Kolkata;;23/11/2020;;1;;;;Canada
